Action,HRID,Tars Key,Rate Level,Product,External System Code,External Code,Nb Pax,Tars Key Type,Declared in Systems,Booking Limit
A,HC1P2,,,R3CZ,DQ,R3CZ,3,,No,No
A,HC1P2,,,R3CZ,DQ,R3CZ,4,,No,No
A,HC1P2,,,R3CZ,HO,R3CZ,1,,No,No
A,HC1P2,,,R3CZ,HO,R3CZ,2,,No,No
A,HC1P2,,,R3CZ,HO,R3CZ,3,,No,No
A,HC1P2,,,R3CZ,HO,R3CZ,4,,No,No
A,HC1P2,,,R3CZ,TE,R3CZ,1,,No,No
A,HC1P2,,,R3CZ,TE,R3CZ,2,,No,No
A,HC1P2,,,R3CZ,TE,R3CZ,3,,No,No
A,HC1P2,,,R3CZ,TE,R3CZ,4,,No,No
A,HC1P2,,,SWA,1A,S5S,1,,No,No
A,HC1P2,,,SWA,1A,S5S,2,,No,No
A,HC1P2,,,SWA,1A,S5S,3,,No,No
A,HC1P2,,,SWA,1A,S5S,4,,No,No
A,HC1P2,,,SWA,1A,S5S,5,,No,No
A,HC1P2,,,SWA,AA,S5S,1,,No,No
A,HC1P2,,,SWA,AA,S5S,2,,No,No
A,HC1P2,,,SWA,AA,S5S,3,,No,No
A,HC1P2,,,SWA,AA,S5S,4,,No,No
A,HC1P2,,,SWA,AA,S5S,5,,No,No
A,HC1P2,,,SWA,UA,S5S,1,,No,No
A,HC1P2,,,SWA,UA,S5S,2,,No,No
A,HC1P2,,,SWA,UA,S5S,3,,No,No
A,HC1P2,,,SWA,UA,S5S,4,,No,No
A,HC1P2,,,SWA,UA,S5S,5,,No,No
A,HC1P2,,,SWA,TW,S5S,1,,No,No
A,HC1P2,,,SWA,TW,S5S,2,,No,No
A,HC1P2,,,SWA,TW,S5S,3,,No,No
A,HC1P2,,,SWA,TW,S5S,4,,No,No
A,HC1P2,,,SWA,TW,S5S,5,,No,No
A,HC1P2,,,SWA,WB,S5S,1,,No,No
A,HC1P2,,,SWA,WB,S5S,2,,No,No
A,HC1P2,,,SWA,WB,S5S,3,,No,No
A,HC1P2,,,SWA,WB,S5S,4,,No,No
A,HC1P2,,,SWA,WB,S5S,5,,No,No
A,HC1P2,,,SWA,DQ,SWA,1,,No,No
A,HC1P2,,,SWA,DQ,SWA,2,,No,No
A,HC1P2,,,SWA,DQ,SWA,3,,No,No
A,HC1P2,,,SWA,DQ,SWA,4,,No,No
A,HC1P2,,,SWA,DQ,SWA,5,,No,No
A,HC1P2,,,SWA,HO,SWA,1,,No,No
A,HC1P2,,,SWA,HO,SWA,2,,No,No
A,HC1P2,,,SWA,HO,SWA,3,,No,No
A,HC1P2,,,SWA,HO,SWA,4,,No,No
A,HC1P2,,,SWA,HO,SWA,5,,No,No
A,HC1P2,,,SWA,TE,SWA,1,,No,No
A,HC1P2,,,SWA,TE,SWA,2,,No,No
A,HC1P2,,,SWA,TE,SWA,3,,No,No
A,HC1P2,,,SWA,TE,SWA,4,,No,No
A,HC1P2,,,SWA,TE,SWA,5,,No,No
A,HC1P2,,,TRA,1A,B3S,1,,No,No
A,HC1P2,,,TRA,1A,B3S,2,,No,No
A,HC1P2,,,TRA,1A,B3S,3,,No,No
A,HC1P2,,,TRA,1A,B3S,4,,No,No
A,HC1P2,,,TRA,AA,B3S,1,,No,No
A,HC1P2,,,TRA,AA,B3S,2,,No,No
A,HC1P2,,,TRA,AA,B3S,3,,No,No
A,HC1P2,,,TRA,AA,B3S,4,,No,No
A,HC1P2,,,TRA,UA,B3S,1,,No,No
A,HC1P2,,,TRA,UA,B3S,2,,No,No
A,HC1P2,,,TRA,UA,B3S,3,,No,No
A,HC1P2,,,TRA,UA,B3S,4,,No,No
A,HC1P2,,,TRA,TW,B3S,1,,No,No
A,HC1P2,,,TRA,TW,B3S,2,,No,No
A,HC1P2,,,TRA,TW,B3S,3,,No,No
A,HC1P2,,,TRA,TW,B3S,4,,No,No
A,HC1P2,,,TRA,WB,B3S,1,,No,No
A,HC1P2,,,TRA,WB,B3S,2,,No,No
A,HC1P2,,,TRA,WB,B3S,3,,No,No
A,HC1P2,,,TRA,WB,B3S,4,,No,No
A,HC1P2,,,TRA,DQ,TRA,1,,No,No
A,HC1P2,,,TRA,DQ,TRA,2,,No,No
A,HC1P2,,,TRA,DQ,TRA,3,,No,No
A,HC1P2,,,TRA,DQ,TRA,4,,No,No
A,HC1P2,,,TRA,HO,TRA,1,,No,No
A,HC1P2,,,TRA,HO,TRA,2,,No,No
A,HC1P2,,,TRA,HO,TRA,3,,No,No
A,HC1P2,,,TRA,HO,TRA,4,,No,No
A,HC1P2,,,TRA,TE,TRA,1,,No,No
A,HC1P2,,,TRA,TE,TRA,2,,No,No
A,HC1P2,,,TRA,TE,TRA,3,,No,No
A,HC1P2,,,TRA,TE,TRA,4,,No,No
A,HC1P2,,,SXA,1A,A2S,1,,No,No
A,HC1P2,,,SXA,1A,A2S,2,,No,No
A,HC1P2,,,SXA,1A,A2S,3,,No,No
A,HC1P2,,,SXA,1A,A2S,4,,No,No
A,HC1P2,,,SXA,AA,A2S,1,,No,No
A,HC1P2,,,SXA,AA,A2S,2,,No,No
A,HC1P2,,,SXA,AA,A2S,3,,No,No
A,HC1P2,,,SXA,AA,A2S,4,,No,No
A,HC1P2,,,SXA,UA,A2S,1,,No,No
A,HC1P2,,,SXA,UA,A2S,2,,No,No
A,HC1P2,,,SXA,UA,A2S,3,,No,No
A,HC1P2,,,SXA,UA,A2S,4,,No,No
A,HC1P2,,,SXA,TW,A2S,1,,No,No
A,HC1P2,,,SXA,TW,A2S,2,,No,No
A,HC1P2,,,SXA,TW,A2S,3,,No,No
A,HC1P2,,,SXA,TW,A2S,4,,No,No
A,HC1P2,,,SXA,WB,A2S,1,,No,No
A,HC1P2,,,SXA,WB,A2S,2,,No,No
A,HC1P2,,,SXA,WB,A2S,3,,No,No
A,HC1P2,,,SXA,WB,A2S,4,,No,No
A,HC1P2,,,SXA,DQ,SXA,1,,No,No
A,HC1P2,,,SXA,DQ,SXA,2,,No,No
A,HC1P2,,,SXA,DQ,SXA,3,,No,No
A,HC1P2,,,SXA,DQ,SXA,4,,No,No
A,HC1P2,,,SXA,HO,SXA,1,,No,No
A,HC1P2,,,SXA,HO,SXA,2,,No,No
A,HC1P2,,,SXA,HO,SXA,3,,No,No
A,HC1P2,,,SXA,HO,SXA,4,,No,No
A,HC1P2,,,SXA,TE,SXA,1,,No,No
A,HC1P2,,,SXA,TE,SXA,2,,No,No
A,HC1P2,,,SXA,TE,SXA,3,,No,No
A,HC1P2,,,SXA,TE,SXA,4,,No,No
A,HC1P2,,,SWB,1A,J2S,1,,No,No
A,HC1P2,,,SWB,1A,J2S,2,,No,No
A,HC1P2,,,SWB,1A,J2S,3,,No,No
A,HC1P2,,,SWB,1A,J2S,4,,No,No
A,HC1P2,,,SWB,AA,J2S,1,,No,No
A,HC1P2,,,SWB,AA,J2S,2,,No,No
A,HC1P2,,,SWB,AA,J2S,3,,No,No
A,HC1P2,,,SWB,AA,J2S,4,,No,No
A,HC1P2,,,SWB,UA,J2S,1,,No,No
A,HC1P2,,,SWB,UA,J2S,2,,No,No
A,HC1P2,,,SWB,UA,J2S,3,,No,No
A,HC1P2,,,SWB,UA,J2S,4,,No,No
A,HC1P2,,,SWB,TW,J2S,1,,No,No
A,HC1P2,,,SWB,TW,J2S,2,,No,No
A,HC1P2,,,SWB,TW,J2S,3,,No,No
A,HC1P2,,,SWB,TW,J2S,4,,No,No
A,HC1P2,,,SWB,WB,J2S,1,,No,No
A,HC1P2,,,SWB,WB,J2S,2,,No,No
A,HC1P2,,,SWB,WB,J2S,3,,No,No
A,HC1P2,,,SWB,WB,J2S,4,,No,No
A,HC1P2,,,SWB,DQ,SWB,1,,No,No
A,HC1P2,,,SWB,DQ,SWB,2,,No,No
A,HC1P2,,,SWB,DQ,SWB,3,,No,No
A,HC1P2,,,SWB,DQ,SWB,4,,No,No
A,HC1P2,,,SWB,HO,SWB,1,,No,No
A,HC1P2,,,SWB,HO,SWB,2,,No,No
A,HC1P2,,,SWB,HO,SWB,3,,No,No
A,HC1P2,,,SWB,HO,SWB,4,,No,No
A,HC1P2,,,SWB,TE,SWB,1,,No,No
A,HC1P2,,,SWB,TE,SWB,2,,No,No
A,HC1P2,,,SWB,TE,SWB,3,,No,No
A,HC1P2,,,SWB,TE,SWB,4,,No,No
A,HC1P2,,,S4AZ,1A,D2T,1,,No,No
A,HC1P2,,,S4AZ,1A,D2T,2,,No,No
A,HC1P2,,,S4AZ,1A,D2T,3,,No,No
A,HC1P2,,,S4AZ,1A,D2T,4,,No,No
A,HC1P2,,,S4AZ,AA,D2T,1,,No,No
A,HC1P2,,,S4AZ,AA,D2T,2,,No,No
A,HC1P2,,,S4AZ,AA,D2T,3,,No,No
A,HC1P2,,,S4AZ,AA,D2T,4,,No,No
A,HC1P2,,,S4AZ,UA,D2T,1,,No,No
A,HC1P2,,,S4AZ,UA,D2T,2,,No,No
A,HC1P2,,,S4AZ,UA,D2T,3,,No,No
A,HC1P2,,,S4AZ,UA,D2T,4,,No,No
A,HC1P2,,,S4AZ,TW,D2T,1,,No,No
A,HC1P2,,,S4AZ,TW,D2T,2,,No,No
A,HC1P2,,,S4AZ,TW,D2T,3,,No,No
A,HC1P2,,,S4AZ,TW,D2T,4,,No,No
A,HC1P2,,,S4AZ,WB,D2T,1,,No,No
A,HC1P2,,,S4AZ,WB,D2T,2,,No,No
A,HC1P2,,,S4AZ,WB,D2T,3,,No,No
A,HC1P2,,,S4AZ,WB,D2T,4,,No,No
A,HC1P2,,,S4AZ,DQ,S4AZ,1,,No,No
A,HC1P2,,,S4AZ,DQ,S4AZ,2,,No,No
A,HC1P2,,,S4AZ,DQ,S4AZ,3,,No,No
A,HC1P2,,,S4AZ,DQ,S4AZ,4,,No,No
A,HC1P2,,,S4AZ,HO,S4AZ,1,,No,No
A,HC1P2,,,S4AZ,HO,S4AZ,2,,No,No
A,HC1P2,,,S4AZ,HO,S4AZ,3,,No,No
A,HC1P2,,,S4AZ,HO,S4AZ,4,,No,No
A,HC1P2,,,S4AZ,TE,S4AZ,1,,No,No
A,HC1P2,,,S4AZ,TE,S4AZ,2,,No,No
A,HC1P2,,,S4AZ,TE,S4AZ,3,,No,No
A,HC1P2,,,S4AZ,TE,S4AZ,4,,No,No
A,HC1P2,,,TWE,1A,C2S,1,,No,No
A,HC1P2,,,TWE,1A,C2S,2,,No,No
A,HC1P2,,,TWE,1A,C2S,3,,No,No
A,HC1P2,,,TWE,1A,C2S,4,,No,No
A,HC1P2,,,TWE,AA,C2S,1,,No,No
A,HC1P2,,,TWE,AA,C2S,2,,No,No
A,HC1P2,,,TWE,AA,C2S,3,,No,No
A,HC1P2,,,TWE,AA,C2S,4,,No,No
A,HC1P2,,,TWE,UA,C2S,1,,No,No
A,HC1P2,,,TWE,UA,C2S,2,,No,No
A,HC1P2,,,TWE,UA,C2S,3,,No,No
A,HC1P2,,,TWE,UA,C2S,4,,No,No
A,HC1P2,,,TWE,TW,C2S,1,,No,No
A,HC1P2,,,TWE,TW,C2S,2,,No,No
A,HC1P2,,,TWE,TW,C2S,3,,No,No
A,HC1P2,,,TWE,TW,C2S,4,,No,No
A,HC1P2,,,TWE,WB,C2S,1,,No,No
A,HC1P2,,,TWE,WB,C2S,2,,No,No
A,HC1P2,,,TWE,WB,C2S,3,,No,No
A,HC1P2,,,TWE,WB,C2S,4,,No,No
A,HC1P2,,,TWE,DQ,TWE,1,,No,No
A,HC1P2,,,TWE,DQ,TWE,2,,No,No
A,HC1P2,,,TWE,DQ,TWE,3,,No,No
A,HC1P2,,,TWE,DQ,TWE,4,,No,No
A,HC1P2,,,TWE,HO,TWE,1,,No,No
A,HC1P2,,,TWE,HO,TWE,2,,No,No
A,HC1P2,,,TWE,HO,TWE,3,,No,No
A,HC1P2,,,TWE,HO,TWE,4,,No,No
A,HC1P2,,,TWE,TE,TWE,1,,No,No
A,HC1P2,,,TWE,TE,TWE,2,,No,No
A,HC1P2,,,TWE,TE,TWE,3,,No,No
A,HC1P2,,,TWE,TE,TWE,4,,No,No
A,HC1P2,,,TWAOV,1A,C1T,1,,No,No
A,HC1P2,,,TWAOV,1A,C1T,2,,No,No
A,HC1P2,,,TWAOV,1A,C1T,3,,No,No
A,HC1P2,,,TWAOV,1A,C1T,4,,No,No
A,HC1P2,,,TWAOV,AA,C1T,1,,No,No
A,HC1P2,,,TWAOV,AA,C1T,2,,No,No
A,HC1P2,,,TWAOV,AA,C1T,3,,No,No
A,HC1P2,,,TWAOV,AA,C1T,4,,No,No
A,HC1P2,,,TWAOV,UA,C1T,1,,No,No
A,HC1P2,,,TWAOV,UA,C1T,2,,No,No
A,HC1P2,,,TWAOV,UA,C1T,3,,No,No
A,HC1P2,,,TWAOV,UA,C1T,4,,No,No
A,HC1P2,,,TWAOV,TW,C1T,1,,No,No
A,HC1P2,,,TWAOV,TW,C1T,2,,No,No
A,HC1P2,,,TWAOV,TW,C1T,3,,No,No
A,HC1P2,,,TWAOV,TW,C1T,4,,No,No
A,HC1P2,,,TWAOV,WB,C1T,1,,No,No
A,HC1P2,,,TWAOV,WB,C1T,2,,No,No
A,HC1P2,,,TWAOV,WB,C1T,3,,No,No
A,HC1P2,,,TWAOV,WB,C1T,4,,No,No
A,HC1P2,,,TWAOV,DQ,TWAOV,1,,No,No
A,HC1P2,,,TWAOV,DQ,TWAOV,2,,No,No
A,HC1P2,,,TWAOV,DQ,TWAOV,3,,No,No
A,HC1P2,,,TWAOV,DQ,TWAOV,4,,No,No
A,HC1P2,,,TWAOV,HO,TWAOV,1,,No,No
A,HC1P2,,,TWAOV,HO,TWAOV,2,,No,No
A,HC1P2,,,TWAOV,HO,TWAOV,3,,No,No
A,HC1P2,,,TWAOV,HO,TWAOV,4,,No,No
A,HC1P2,,,TWAOV,TE,TWAOV,1,,No,No
A,HC1P2,,,TWAOV,TE,TWAOV,2,,No,No
A,HC1P2,,,TWAOV,TE,TWAOV,3,,No,No
A,HC1P2,,,TWAOV,TE,TWAOV,4,,No,No
A,HC1P2,,,S4A,1A,D1T,1,,No,No
A,HC1P2,,,S4A,1A,D1T,2,,No,No
A,HC1P2,,,S4A,1A,D1T,3,,No,No
A,HC1P2,,,S4A,1A,D1T,4,,No,No
A,HC1P2,,,S4A,AA,D1T,1,,No,No
A,HC1P2,,,S4A,AA,D1T,2,,No,No
A,HC1P2,,,S4A,AA,D1T,3,,No,No
A,HC1P2,,,S4A,AA,D1T,4,,No,No
A,HC1P2,,,S4A,UA,D1T,1,,No,No
A,HC1P2,,,S4A,UA,D1T,2,,No,No
A,HC1P2,,,S4A,UA,D1T,3,,No,No
A,HC1P2,,,S4A,UA,D1T,4,,No,No
A,HC1P2,,,S4A,TW,D1T,1,,No,No
A,HC1P2,,,S4A,TW,D1T,2,,No,No
A,HC1P2,,,S4A,TW,D1T,3,,No,No
A,HC1P2,,,S4A,TW,D1T,4,,No,No
A,HC1P2,,,S4A,WB,D1T,1,,No,No
A,HC1P2,,,S4A,WB,D1T,2,,No,No
A,HC1P2,,,S4A,WB,D1T,3,,No,No
A,HC1P2,,,S4A,WB,D1T,4,,No,No
A,HC1P2,,,S4A,DQ,S4A,1,,No,No
A,HC1P2,,,S4A,DQ,S4A,2,,No,No
A,HC1P2,,,S4A,DQ,S4A,3,,No,No
A,HC1P2,,,S4A,DQ,S4A,4,,No,No
A,HC1P2,,,S4A,HO,S4A,1,,No,No
A,HC1P2,,,S4A,HO,S4A,2,,No,No
A,HC1P2,,,S4A,HO,S4A,3,,No,No
A,HC1P2,,,S4A,HO,S4A,4,,No,No
A,HC1P2,,,S4A,TE,S4A,1,,No,No
A,HC1P2,,,S4A,TE,S4A,2,,No,No
A,HC1P2,,,S4A,TE,S4A,3,,No,No
A,HC1P2,,,S4A,TE,S4A,4,,No,No
A,HC1P2,,,TWAZ,1A,D2S,1,,No,No
A,HC1P2,,,TWAZ,1A,D2S,2,,No,No
A,HC1P2,,,TWAZ,AA,D2S,1,,No,No
A,HC1P2,,,TWAZ,AA,D2S,2,,No,No
A,HC1P2,,,TWAZ,UA,D2S,1,,No,No
A,HC1P2,,,TWAZ,UA,D2S,2,,No,No
A,HC1P2,,,TWAZ,TW,D2S,1,,No,No
A,HC1P2,,,TWAZ,TW,D2S,2,,No,No
A,HC1P2,,,TWAZ,WB,D2S,1,,No,No
A,HC1P2,,,TWAZ,WB,D2S,2,,No,No
A,HC1P2,,,TWAZ,DQ,TWAZ,1,,No,No
A,HC1P2,,,TWAZ,DQ,TWAZ,2,,No,No
A,HC1P2,,,TWAZ,HO,TWAZ,1,,No,No
A,HC1P2,,,TWAZ,HO,TWAZ,2,,No,No
A,HC1P2,,,TWAZ,TE,TWAZ,1,,No,No
A,HC1P2,,,TWAZ,TE,TWAZ,2,,No,No
A,HC1P2,,,DBAOSZ,1A,D1D,1,,No,No
A,HC1P2,,,DBAOSZ,1A,D1D,2,,No,No
A,HC1P2,,,DBAOSZ,AA,D1D,1,,No,No
A,HC1P2,,,DBAOSZ,AA,D1D,2,,No,No
A,HC1P2,,,DBAOSZ,UA,D1D,1,,No,No
A,HC1P2,,,DBAOSZ,UA,D1D,2,,No,No
A,HC1P2,,,DBAOSZ,TW,D1D,1,,No,No
A,HC1P2,,,DBAOSZ,TW,D1D,2,,No,No
A,HC1P2,,,DBAOSZ,WB,D1D,1,,No,No
A,HC1P2,,,DBAOSZ,WB,D1D,2,,No,No
A,HC1P2,,,DBAOSZ,DQ,DBAOSZ,1,,No,No
A,HC1P2,,,DBAOSZ,DQ,DBAOSZ,2,,No,No
A,HC1P2,,,DBAOSZ,HO,DBAOSZ,1,,No,No
A,HC1P2,,,DBAOSZ,HO,DBAOSZ,2,,No,No
A,HC1P2,,,DBAOSZ,TE,DBAOSZ,1,,No,No
A,HC1P2,,,DBAOSZ,TE,DBAOSZ,2,,No,No
A,HC1P2,,,TRCZ,1A,A1T,1,,No,No
A,HC1P2,,,TRCZ,1A,A1T,2,,No,No
A,HC1P2,,,TRCZ,1A,A1T,3,,No,No
A,HC1P2,,,TRCZ,AA,A1T,1,,No,No
A,HC1P2,,,TRCZ,AA,A1T,2,,No,No
A,HC1P2,,,TRCZ,AA,A1T,3,,No,No
A,HC1P2,,,TRCZ,UA,A1T,1,,No,No
A,HC1P2,,,TRCZ,UA,A1T,2,,No,No
A,HC1P2,,,TRCZ,UA,A1T,3,,No,No
A,HC1P2,,,TRCZ,TW,A1T,1,,No,No
A,HC1P2,,,TRCZ,TW,A1T,2,,No,No
A,HC1P2,,,TRCZ,TW,A1T,3,,No,No
A,HC1P2,,,TRCZ,WB,A1T,1,,No,No
A,HC1P2,,,TRCZ,WB,A1T,2,,No,No
A,HC1P2,,,TRCZ,WB,A1T,3,,No,No
A,HC1P2,,,TRCZ,DQ,TRCZ,1,,No,No
A,HC1P2,,,TRCZ,DQ,TRCZ,2,,No,No
A,HC1P2,,,TRCZ,DQ,TRCZ,3,,No,No
A,HC1P2,,,TRCZ,HO,TRCZ,1,,No,No
A,HC1P2,,,TRCZ,HO,TRCZ,2,,No,No
A,HC1P2,,,TRCZ,HO,TRCZ,3,,No,No
A,HC1P2,,,TRCZ,TE,TRCZ,1,,No,No
A,HC1P2,,,TRCZ,TE,TRCZ,2,,No,No
A,HC1P2,,,TRCZ,TE,TRCZ,3,,No,No
A,HC1P2,,,DBAMV,1A,D1S,1,,No,No
A,HC1P2,,,DBAMV,AA,D1S,1,,No,No
A,HC1P2,,,DBAMV,UA,D1S,1,,No,No
A,HC1P2,,,DBAMV,TW,D1S,1,,No,No
A,HC1P2,,,DBAMV,WB,D1S,1,,No,No
A,HC1P2,,,DBAMV,DQ,DBAMV,1,,No,No
A,HC1P2,,,DBAMV,HO,DBAMV,1,,No,No
A,HC1P2,,,DBAMV,TE,DBAMV,1,,No,No
A,HC1P2,,,TWAMVZ,1A,B2S,1,,No,No
A,HC1P2,,,TWAMVZ,1A,B2S,2,,No,No
A,HC1P2,,,TWAMVZ,1A,B2S,3,,No,No
A,HC1P2,,,TWAMVZ,1A,B2S,4,,No,No
A,HC1P2,,,TWAMVZ,AA,B2S,1,,No,No
A,HC1P2,,,TWAMVZ,AA,B2S,2,,No,No
A,HC1P2,,,TWAMVZ,AA,B2S,3,,No,No
A,HC1P2,,,TWAMVZ,AA,B2S,4,,No,No
A,HC1P2,,,TWAMVZ,UA,B2S,1,,No,No
A,HC1P2,,,TWAMVZ,UA,B2S,2,,No,No
A,HC1P2,,,TWAMVZ,UA,B2S,3,,No,No
A,HC1P2,,,TWAMVZ,UA,B2S,4,,No,No
A,HC1P2,,,TWAMVZ,TW,B2S,1,,No,No
A,HC1P2,,,TWAMVZ,TW,B2S,2,,No,No
A,HC1P2,,,TWAMVZ,TW,B2S,3,,No,No
A,HC1P2,,,TWAMVZ,TW,B2S,4,,No,No
A,HC1P2,,,TWAMVZ,WB,B2S,1,,No,No
A,HC1P2,,,TWAMVZ,WB,B2S,2,,No,No
A,HC1P2,,,TWAMVZ,WB,B2S,3,,No,No
A,HC1P2,,,TWAMVZ,WB,B2S,4,,No,No
A,HC1P2,,,TWAMVZ,DQ,TWAMVZ,1,,No,No
A,HC1P2,,,TWAMVZ,DQ,TWAMVZ,2,,No,No
A,HC1P2,,,TWAMVZ,DQ,TWAMVZ,3,,No,No
A,HC1P2,,,TWAMVZ,DQ,TWAMVZ,4,,No,No
A,HC1P2,,,TWAMVZ,HO,TWAMVZ,1,,No,No
A,HC1P2,,,TWAMVZ,HO,TWAMVZ,2,,No,No
A,HC1P2,,,TWAMVZ,HO,TWAMVZ,3,,No,No
A,HC1P2,,,TWAMVZ,HO,TWAMVZ,4,,No,No
A,HC1P2,,,TWAMVZ,TE,TWAMVZ,1,,No,No
A,HC1P2,,,TWAMVZ,TE,TWAMVZ,2,,No,No
A,HC1P2,,,TWAMVZ,TE,TWAMVZ,3,,No,No
A,HC1P2,,,TWAMVZ,TE,TWAMVZ,4,,No,No
A,HC1P2,,,TWAOVZ,1A,B1T,1,,No,No
A,HC1P2,,,TWAOVZ,1A,B1T,2,,No,No
A,HC1P2,,,TWAOVZ,1A,B1T,3,,No,No
A,HC1P2,,,TWAOVZ,1A,B1T,4,,No,No
A,HC1P2,,,TWAOVZ,AA,B1T,1,,No,No
A,HC1P2,,,TWAOVZ,AA,B1T,2,,No,No
A,HC1P2,,,TWAOVZ,AA,B1T,3,,No,No
A,HC1P2,,,TWAOVZ,AA,B1T,4,,No,No
A,HC1P2,,,TWAOVZ,UA,B1T,1,,No,No
A,HC1P2,,,TWAOVZ,UA,B1T,2,,No,No
A,HC1P2,,,TWAOVZ,UA,B1T,3,,No,No
A,HC1P2,,,TWAOVZ,UA,B1T,4,,No,No
A,HC1P2,,,TWAOVZ,TW,B1T,1,,No,No
A,HC1P2,,,TWAOVZ,TW,B1T,2,,No,No
A,HC1P2,,,TWAOVZ,TW,B1T,3,,No,No
A,HC1P2,,,TWAOVZ,TW,B1T,4,,No,No
A,HC1P2,,,TWAOVZ,WB,B1T,1,,No,No
A,HC1P2,,,TWAOVZ,WB,B1T,2,,No,No
A,HC1P2,,,TWAOVZ,WB,B1T,3,,No,No
A,HC1P2,,,TWAOVZ,WB,B1T,4,,No,No
A,HC1P2,,,TWAOVZ,DQ,TWAOVZ,1,,No,No
A,HC1P2,,,TWAOVZ,DQ,TWAOVZ,2,,No,No
A,HC1P2,,,TWAOVZ,DQ,TWAOVZ,3,,No,No
A,HC1P2,,,TWAOVZ,DQ,TWAOVZ,4,,No,No
A,HC1P2,,,TWAOVZ,HO,TWAOVZ,1,,No,No
A,HC1P2,,,TWAOVZ,HO,TWAOVZ,2,,No,No
A,HC1P2,,,TWAOVZ,HO,TWAOVZ,3,,No,No
A,HC1P2,,,TWAOVZ,HO,TWAOVZ,4,,No,No
A,HC1P2,,,TWAOVZ,TE,TWAOVZ,1,,No,No
A,HC1P2,,,TWAOVZ,TE,TWAOVZ,2,,No,No
A,HC1P2,,,TWAOVZ,TE,TWAOVZ,3,,No,No
A,HC1P2,,,TWAOVZ,TE,TWAOVZ,4,,No,No
A,HC1P2,,,S4CZ,1A,B2T,1,,No,No
A,HC1P2,,,S4CZ,1A,B2T,2,,No,No
A,HC1P2,,,S4CZ,1A,B2T,3,,No,No
A,HC1P2,,,S4CZ,1A,B2T,4,,No,No
A,HC1P2,,,S4CZ,AA,B2T,1,,No,No
A,HC1P2,,,S4CZ,AA,B2T,2,,No,No
A,HC1P2,,,S4CZ,AA,B2T,3,,No,No
A,HC1P2,,,S4CZ,AA,B2T,4,,No,No
A,HC1P2,,,S4CZ,UA,B2T,1,,No,No
A,HC1P2,,,S4CZ,UA,B2T,2,,No,No
A,HC1P2,,,S4CZ,UA,B2T,3,,No,No
A,HC1P2,,,S4CZ,UA,B2T,4,,No,No
A,HC1P2,,,S4CZ,TW,B2T,1,,No,No
A,HC1P2,,,S4CZ,TW,B2T,2,,No,No
A,HC1P2,,,S4CZ,TW,B2T,3,,No,No
A,HC1P2,,,S4CZ,TW,B2T,4,,No,No
A,HC1P2,,,S4CZ,WB,B2T,1,,No,No
A,HC1P2,,,S4CZ,WB,B2T,2,,No,No
A,HC1P2,,,S4CZ,WB,B2T,3,,No,No
A,HC1P2,,,S4CZ,WB,B2T,4,,No,No
A,HC1P2,,,S4CZ,DQ,S4CZ,1,,No,No
A,HC1P2,,,S4CZ,DQ,S4CZ,2,,No,No
A,HC1P2,,,S4CZ,DQ,S4CZ,3,,No,No
A,HC1P2,,,S4CZ,DQ,S4CZ,4,,No,No
A,HC1P2,,,S4CZ,HO,S4CZ,1,,No,No
A,HC1P2,,,S4CZ,HO,S4CZ,2,,No,No
A,HC1P2,,,S4CZ,HO,S4CZ,3,,No,No
A,HC1P2,,,S4CZ,HO,S4CZ,4,,No,No
A,HC1P2,,,S4CZ,TE,S4CZ,1,,No,No
A,HC1P2,,,S4CZ,TE,S4CZ,2,,No,No
A,HC1P2,,,S4CZ,TE,S4CZ,3,,No,No
A,HC1P2,,,S4CZ,TE,S4CZ,4,,No,No
A,HC1P2,,,SWBRV,1A,J1T,1,,No,No
A,HC1P2,,,SWBRV,1A,J1T,2,,No,No
A,HC1P2,,,SWBRV,1A,J1T,3,,No,No
A,HC1P2,,,SWBRV,1A,J1T,4,,No,No
A,HC1P2,,,SWBRV,AA,J1T,1,,No,No
A,HC1P2,,,SWBRV,AA,J1T,2,,No,No
A,HC1P2,,,SWBRV,AA,J1T,3,,No,No
A,HC1P2,,,SWBRV,AA,J1T,4,,No,No
A,HC1P2,,,SWBRV,UA,J1T,1,,No,No
A,HC1P2,,,SWBRV,UA,J1T,2,,No,No
A,HC1P2,,,SWBRV,UA,J1T,3,,No,No
A,HC1P2,,,SWBRV,UA,J1T,4,,No,No
A,HC1P2,,,SWBRV,TW,J1T,1,,No,No
A,HC1P2,,,SWBRV,TW,J1T,2,,No,No
A,HC1P2,,,SWBRV,TW,J1T,3,,No,No
A,HC1P2,,,SWBRV,TW,J1T,4,,No,No
A,HC1P2,,,SWBRV,WB,J1T,1,,No,No
A,HC1P2,,,SWBRV,WB,J1T,2,,No,No
A,HC1P2,,,SWBRV,WB,J1T,3,,No,No
A,HC1P2,,,SWBRV,WB,J1T,4,,No,No
A,HC1P2,,,SWBRV,DQ,SWBRV,1,,No,No
A,HC1P2,,,SWBRV,DQ,SWBRV,2,,No,No
A,HC1P2,,,SWBRV,DQ,SWBRV,3,,No,No
A,HC1P2,,,SWBRV,DQ,SWBRV,4,,No,No
A,HC1P2,,,SWBRV,HO,SWBRV,1,,No,No
A,HC1P2,,,SWBRV,HO,SWBRV,2,,No,No
A,HC1P2,,,SWBRV,HO,SWBRV,3,,No,No
